code,n_qual,first_q,last_q,touch_date,days_to_touch,years_to_touch,max_drawdown,hold,denom,has_mcap
000001,363,2005-01-04,2006-11-20,2007-05-25,526,2.16,-0.28012116070363346,False,3662,True
000002,474,2005-01-04,2014-05-19,2007-01-10,452,1.85,-0.31251525953415693,True,3611,True
000009,442,2018-01-15,2019-12-25,2021-08-24,877,3.59,-0.45991221126861914,False,2832,True
000031,624,2011-08-08,2014-10-27,2015-06-24,937,3.84,-0.4533862386148436,False,2810,True
000060,10,2014-01-15,2014-05-08,2015-06-05,337,1.38,-0.17537041710227474,False,3262,True
000061,148,2012-01-05,2013-05-09,2015-05-27,788,3.23,-0.4018602432625805,False,2582,True
000062,324,2013-07-17,2015-02-02,2015-05-28,374,1.53,-0.3779992365579671,False,1665,True
000063,27,2012-11-16,2012-12-24,2017-11-13,1172,4.8,-0.5205585930096706,False,3598,True
000155,30,2020-07-07,2020-12-16,2021-08-25,279,1.14,-0.3710324089542265,False,86,True
000157,4,2008-11-03,2008-11-07,2011-04-07,583,2.39,-0.43277862673900747,False,3237,True
000158,97,2019-11-01,2020-12-31,2024-10-31,1211,4.96,-0.6349986641731231,,1510,True
000301,371,2016-11-17,2020-11-02,2021-08-30,996,4.08,-0.31049075655208247,False,971,True
000333,249,2013-09-18,2016-05-09,2017-11-10,987,4.05,-0.39688532326569137,True,1691,True
000338,208,2008-06-17,2016-11-02,2010-11-09,565,2.32,-0.5232336091661363,False,3141,True
000426,51,2020-09-30,2020-12-31,2025-09-30,1212,4.97,-0.5293133136999308,,1031,True
000503,245,2010-09-03,2013-07-10,2015-04-30,1094,4.48,-0.5772073068496433,False,1944,True
000516,48,2020-04-01,2020-07-02,2021-06-03,284,1.16,-0.22384693449048154,False,1313,True
000519,28,2019-05-21,2020-04-07,2022-08-18,791,3.24,-0.446945272173644,False,684,True
000538,26,2008-09-17,2008-11-26,2013-07-24,1168,4.79,-0.3597410771981292,True,2940,True
000547,2,2011-09-22,2014-09-23,2015-04-03,695,2.85,-0.4486742342497878,False,1214,True
000558,5,2011-03-30,2011-04-07,2015-06-02,908,3.72,-0.6463338043648924,False,532,True
000559,650,2010-06-18,2014-02-14,2015-06-15,1202,4.93,-0.6645259437399795,False,2570,True
000566,3,2012-10-23,2012-10-25,2015-05-27,620,2.54,-0.34147236656557267,False,1201,True
000568,618,2015-08-25,2019-03-15,2020-07-15,1170,4.8,-0.4371969106278586,True,3306,True
000592,41,2012-05-28,2014-04-02,2015-05-22,696,2.85,-0.42741203750378065,False,919,True
000596,728,2013-09-26,2019-01-02,2018-07-13,1168,4.79,-0.4293496132565089,True,2555,True
000623,2,2007-01-12,2007-02-06,2007-10-18,180,0.74,-0.35460375804856514,False,3344,True
000625,183,2010-06-29,2012-09-06,2015-04-28,1091,4.47,-0.5176676836209644,False,2875,True
000651,11,2010-06-07,2013-06-25,2015-06-01,1198,4.91,-0.31425873111391067,True,3142,True
000661,1023,2014-06-19,2019-02-21,2019-03-29,1152,4.72,-0.5437975839188771,True,2159,True
000683,350,2018-10-11,2020-12-31,2021-09-02,707,2.9,-0.5401243932038835,False,1017,True
000718,25,2014-01-22,2014-06-16,2015-06-02,317,1.3,-0.2112972372181645,False,2594,True
000733,660,2016-08-23,2020-07-17,2021-08-20,1194,4.89,-0.46264093668690365,False,1184,True
000739,493,2016-06-06,2019-02-01,2021-04-30,1193,4.89,-0.43476564024509234,False,1255,True
000762,163,2016-12-12,2020-12-28,2021-09-02,1152,4.72,-0.7363723709297263,False,1329,True
000768,513,2010-07-01,2014-06-19,2015-06-02,1169,4.79,-0.5644336584397942,False,3051,True
000783,81,2011-11-30,2013-07-10,2015-04-21,816,3.34,-0.32210350051829995,False,2909,True
000786,175,2016-01-12,2017-01-19,2021-01-11,1210,4.96,-0.4644167101408564,False,2589,True
000799,443,2017-10-11,2020-06-15,2020-12-30,786,3.22,-0.5271357425616141,False,816,True
000807,1,2019-01-31,2019-01-31,2021-09-16,639,2.62,-0.3222151752767528,False,2504,True
000826,3,2012-01-16,2012-01-19,2015-06-11,790,3.24,-0.38323491709920776,False,2355,True
000830,112,2013-02-05,2016-09-27,2018-02-05,1217,4.99,-0.6469900946396812,False,1945,True
000831,398,2016-09-26,2020-11-02,2021-08-31,1199,4.91,-0.5294606510501034,False,1972,True
000839,232,2012-01-05,2014-06-25,2016-09-06,1012,4.15,-0.5652459156982976,False,3160,True
000858,1132,2006-04-21,2019-02-01,2007-06-11,264,1.08,-0.2573296560674887,False,3451,True
000860,121,2015-07-07,2018-03-23,2020-03-05,1135,4.65,-0.380231541692429,False,2151,True
000876,214,2015-07-08,2018-12-27,2020-04-22,1032,4.23,-0.35011475930509195,False,2641,True
000887,485,2010-06-24,2014-01-24,2015-06-02,1168,4.79,-0.5934293044469783,False,2075,True
000933,185,2019-05-06,2020-07-03,2024-04-11,1189,4.87,-0.49732347550209355,,3151,True
000977,19,2013-05-30,2019-01-02,2015-05-08,437,1.79,-0.2678199109508884,False,1738,True
000983,46,2007-02-01,2008-11-07,2007-09-28,159,0.65,-0.19493810515994603,False,3330,True
000997,82,2011-07-25,2013-11-13,2015-06-04,852,3.49,-0.5342713615694117,False,2010,True
002007,143,2015-08-21,2018-02-26,2020-08-03,1203,4.93,-0.360859281836466,False,3059,True
002008,271,2010-06-18,2013-11-25,2015-06-15,1187,4.86,-0.6290665140191416,True,2550,True
002024,4,2006-09-25,2006-11-21,2007-08-31,222,0.91,-0.21215571626404062,True,3377,True
002028,125,2019-04-25,2020-12-31,2024-04-15,1205,4.94,-0.5437201492949237,,1429,True
002030,165,2013-10-15,2019-11-27,2015-05-22,393,1.61,-0.3340002049810392,False,1645,True
002032,69,2015-01-12,2015-10-21,2019-03-29,1026,4.2,-0.38366072162406506,False,1779,True
002042,1,2005-04-27,2005-04-27,2010-04-21,964,3.95,-0.7728613569321534,False,1369,True
002046,1,2005-05-26,2005-05-26,2010-04-21,1139,4.67,-0.709917801985267,False,17,True
002048,1,2005-06-03,2005-06-03,2006-06-29,223,0.91,-0.1778523489932886,True,1232,True
002049,552,2015-09-01,2019-12-05,2020-08-07,1006,4.12,-0.6500350849973731,False,1285,True
002050,139,2015-08-24,2016-08-01,2020-07-07,1145,4.69,-0.4575004858044587,True,1846,True
002055,6,2012-04-25,2012-05-04,2015-05-11,730,2.99,-0.4608521944880821,False,817,True
002056,14,2018-10-11,2018-10-30,2022-06-28,901,3.69,-0.3905160390516038,False,2137,True
002065,624,2010-05-17,2013-04-24,2015-05-12,1036,4.25,-0.4158200046943634,False,2346,True
002074,317,2018-06-13,2020-01-06,2021-08-05,759,3.11,-0.4511085300011487,False,1290,True
002075,200,2014-02-25,2015-01-29,2015-05-19,288,1.18,-0.24949698189134806,True,934,True
002080,31,2017-05-10,2019-02-28,2021-09-17,1053,4.32,-0.5950216521767876,False,905,True
002081,76,2010-04-15,2010-08-11,2015-03-25,1161,4.76,-0.46460878133056194,False,2519,True
002085,13,2014-07-22,2014-08-07,2017-03-29,624,2.56,-0.5623231432945215,False,1471,True
002127,1,2015-10-20,2015-10-20,2020-07-07,1059,4.34,-0.4524831169771695,False,1146,True
002129,776,2011-09-29,2019-12-31,2015-06-15,847,3.47,-0.46212495200482695,False,1943,True
002130,35,2020-08-11,2020-12-31,2024-12-27,1063,4.36,-0.4983024812147777,,223,True
002152,304,2011-12-15,2013-11-08,2015-06-02,782,3.2,-0.32370660923960415,False,2438,True
002153,23,2011-04-15,2014-05-05,2015-05-29,894,3.66,-0.47749521773376846,False,1690,True
002157,211,2017-04-24,2018-12-19,2020-08-07,803,3.29,-0.4659192664493714,False,1220,True
002176,89,2018-10-12,2020-01-17,2021-09-14,707,2.9,-0.81752490901181,False,1037,True
002179,22,2014-04-28,2016-02-01,2018-04-02,960,3.93,-0.5286811539902585,True,1687,True
002183,347,2010-11-15,2014-12-26,2015-05-13,1070,4.39,-0.5589317879238782,False,1692,True
002185,98,2015-09-01,2019-05-16,2020-07-14,1176,4.82,-0.5907805763023348,False,1738,True
002192,74,2017-09-06,2020-12-24,2021-09-02,969,3.97,-0.7497479330510184,False,214,True
002221,4,2013-04-11,2013-04-16,2015-05-26,493,2.02,-0.35235378031383735,False,1437,True
002223,41,2012-11-09,2013-01-11,2015-06-11,568,2.33,-0.24647012385303302,False,2022,True
002230,426,2011-05-12,2013-04-15,2015-05-26,954,3.91,-0.3934543604623777,False,2250,True
002240,136,2017-07-27,2020-10-30,2021-09-10,1004,4.11,-0.6421369647767448,False,582,True
002241,259,2018-04-23,2019-08-09,2021-12-13,886,3.63,-0.47248891648626656,False,2299,True
002252,435,2011-06-24,2013-12-04,2014-05-12,615,2.52,-0.2808929481114911,True,1736,True
002261,37,2020-04-29,2020-10-26,2025-02-21,1165,4.77,-0.5738775001335779,,859,True
002271,567,2015-08-24,2019-02-22,2020-07-20,1192,4.89,-0.583543052948871,False,1484,True
002276,66,2014-03-07,2015-01-09,2015-05-25,288,1.18,-0.22024326672458727,False,1200,True
002285,166,2013-09-06,2014-09-29,2015-05-12,395,1.62,-0.3626714565643371,False,1524,True
002292,126,2012-09-06,2013-06-25,2015-05-08,576,2.36,-0.3157658433379257,False,1320,True
002303,5,2013-09-25,2013-10-08,2015-05-26,359,1.47,-0.28026172300981467,False,1085,True
002304,28,2013-10-28,2014-01-30,2018-06-12,1130,4.63,-0.34430998534881097,True,2535,True
002311,389,2015-08-24,2017-06-14,2020-08-05,1204,4.93,-0.2701612666161055,False,1939,True
002312,43,2014-02-10,2014-09-29,2015-06-02,254,1.04,-0.46791041192878,False,715,True
002326,400,2016-12-12,2020-12-31,2021-10-25,1182,4.84,-0.6189261559059116,False,707,True
002371,838,2015-01-23,2020-01-10,2020-01-22,1148,4.7,-0.7135567783891946,True,1397,True
002405,102,2012-04-12,2014-01-21,2015-05-21,695,2.85,-0.4482462910556556,False,1872,True
002407,33,2018-08-06,2020-09-24,2021-10-25,779,3.19,-0.3961730225037057,False,1020,True
002410,366,2015-09-15,2018-02-07,2020-07-01,1165,4.77,-0.492857598113418,False,1724,True
002414,631,2016-01-11,2019-05-09,2021-01-07,1216,4.98,-0.5664014146772767,False,1631,True
002415,599,2011-04-13,2016-05-11,2015-05-25,993,4.07,-0.42871085085617955,True,2268,True
002459,41,2020-02-14,2020-09-10,2021-11-02,417,1.71,-0.4701922767238881,False,135,True
002460,934,2015-03-24,2020-04-29,2017-07-28,559,2.29,-0.5504914285714286,True,1312,True
002463,782,2014-09-09,2018-10-11,2019-08-29,1213,4.97,-0.695929818035277,False,1499,True
002466,679,2015-03-13,2020-12-16,2017-07-21,576,2.36,-0.588986863415512,False,1369,True
002475,1049,2013-09-12,2019-05-27,2017-11-21,1000,4.1,-0.39469808541973483,True,1737,True
002491,47,2014-09-09,2015-01-15,2015-05-22,99,0.41,-0.22619411656779398,False,1121,True
002493,774,2013-11-01,2017-12-08,2017-12-22,1010,4.14,-0.6316244239631337,True,1707,True
002497,20,2018-08-31,2020-06-12,2021-09-13,737,3.02,-0.4460197902820854,False,646,True
002498,6,2013-11-06,2013-11-14,2015-07-29,390,1.6,-0.30525974627280295,False,1676,True
002500,1,2012-12-03,2012-12-03,2015-05-25,587,2.41,-0.3156108597285068,False,2068,True
002508,210,2013-11-20,2014-12-30,2017-11-09,965,3.95,-0.2653837711275334,False,1710,True
002511,75,2016-04-22,2017-06-05,2021-04-06,1205,4.94,-0.35397130672655375,False,1136,True
002517,48,2020-09-17,2020-12-29,2025-09-17,1212,4.97,-0.5301844952989179,,672,True
002531,62,2018-07-02,2018-12-21,2021-11-04,806,3.3,-0.3158884362268882,False,1408,True
002555,5,2018-10-11,2019-01-02,2020-07-09,424,1.74,-0.3039138571699802,False,1089,True
002557,5,2015-08-26,2015-09-25,2020-08-19,1212,4.97,-0.3031026663001649,False,1518,True
002568,328,2016-06-28,2020-02-14,2021-01-04,1101,4.51,-0.6736842105263158,False,767,True
002594,1045,2012-07-20,2020-08-21,2015-06-04,686,2.81,-0.388421052631579,False,2037,True
002603,394,2018-02-01,2020-01-20,2022-12-08,1176,4.82,-0.5285795887281035,False,1483,True
002625,105,2020-02-13,2020-07-17,2024-10-23,1138,4.66,-0.6639445705877194,,676,True
002626,7,2015-08-25,2015-10-09,2020-07-31,1195,4.9,-0.43711939214481266,False,1386,True
002648,347,2016-03-03,2019-09-30,2021-02-08,1203,4.93,-0.5101869666025356,False,1355,True
002673,195,2014-01-07,2014-11-03,2015-04-22,308,1.26,-0.2384247773744549,False,1663,True
002683,48,2018-05-04,2019-08-16,2020-08-03,548,2.25,-0.4081165028769286,False,431,True
002705,73,2019-01-22,2019-08-26,2020-07-23,363,1.49,-0.31393896823538603,False,462,True
002709,847,2016-07-22,2020-10-23,2021-07-13,1209,4.95,-0.7008560558021559,False,960,True
002714,864,2015-05-21,2019-02-15,2019-03-29,931,3.82,-0.44982120776660095,True,1312,True
002756,1,2020-12-09,2020-12-09,2022-07-07,381,1.56,-0.41869186205888265,False,15,True
002791,3,2020-02-11,2020-03-23,2021-08-11,368,1.51,-0.30252150834388236,False,221,True
002812,322,2017-10-27,2020-06-18,2021-05-31,872,3.57,-0.4872764738260905,False,478,True
002821,373,2017-11-20,2019-08-13,2021-01-20,772,3.16,-0.35742145178764895,False,710,True
300002,2,2013-05-29,2013-05-30,2015-05-04,362,1.48,-0.4008575176783029,False,1317,True
300003,210,2012-12-31,2014-01-21,2015-05-25,497,2.04,-0.22861303239898068,True,1926,True
300012,538,2016-01-05,2019-01-24,2020-08-31,1129,4.63,-0.4771743791665042,False,1103,True
300014,1087,2015-03-25,2020-03-30,2019-12-13,1134,4.65,-0.6266529750698842,True,1355,True
300015,1298,2013-02-08,2019-03-08,2017-10-23,1133,4.64,-0.40899142836463387,True,1875,True
300017,3,2013-10-14,2013-10-29,2016-07-13,647,2.65,-0.4571010603416096,False,1697,True
300024,331,2011-03-25,2014-06-10,2015-05-06,993,4.07,-0.44475843146378014,False,1922,True
300027,74,2010-11-01,2013-05-06,2015-05-25,1023,4.19,-0.4737171900020887,False,1735,True
300032,3,2013-06-20,2013-06-24,2015-06-11,406,1.66,-0.36687530091478093,False,668,True
300033,170,2014-11-27,2019-02-01,2015-05-12,109,0.45,-0.30582155342757267,False,1461,True
300037,28,2016-11-02,2019-12-04,2021-09-30,1198,4.91,-0.443672868626637,False,342,True
300059,817,2013-05-13,2019-02-01,2014-12-05,382,1.57,-0.4527701336162595,True,1759,True
300070,5,2011-05-12,2012-04-24,2015-05-22,971,3.98,-0.3651318205184696,False,2023,True
300072,350,2013-04-26,2015-01-19,2016-09-01,777,3.18,-0.419655377758995,False,1787,True
300073,81,2016-12-12,2020-03-31,2021-12-01,1187,4.86,-0.4839576936199249,False,1082,True
300085,2,2014-12-19,2015-01-13,2015-06-03,75,0.31,-0.30208536347690507,False,671,True
300122,964,2014-12-18,2019-12-04,2018-07-16,867,3.55,-0.6170465593604839,True,1677,True
300124,569,2016-01-08,2020-03-24,2021-01-07,1206,4.94,-0.41660040564901024,False,1739,True
300136,26,2015-04-07,2015-09-15,2017-10-24,610,2.5,-0.510044351682755,False,1367,True
300142,398,2014-12-22,2019-01-31,2019-11-19,950,3.89,-0.45019799384632364,True,1291,True
300168,152,2013-08-06,2014-11-12,2015-04-07,308,1.26,-0.375435106911984,False,1477,True
300207,203,2017-12-15,2019-02-20,2021-11-10,941,3.86,-0.4940213429160233,False,1369,True
300253,72,2014-08-19,2018-01-22,2015-06-04,189,0.77,-0.23232001009158842,False,1534,True
300274,1162,2015-12-28,2020-12-14,2020-12-25,1212,4.97,-0.7438472846461706,True,1444,True
300285,61,2015-09-14,2018-12-28,2020-09-02,1111,4.55,-0.41058262252421573,False,1169,True
300308,356,2018-08-02,2020-12-31,2023-06-20,1184,4.85,-0.6419337422121923,True,919,True
300316,868,2016-01-15,2020-01-06,2021-01-12,1207,4.95,-0.5461996421033313,True,1268,True
300339,282,2019-10-31,2020-12-31,2024-10-21,1199,4.91,-0.7297571534871136,,725,True
300347,797,2015-07-31,2019-06-06,2020-07-15,1172,4.8,-0.46604717655468186,False,1358,True
300357,77,2017-10-23,2018-10-29,2021-01-25,795,3.26,-0.3377386484062934,False,719,True
300363,9,2019-09-24,2020-02-20,2021-06-18,418,1.71,-0.3051050307457389,False,232,True
300390,12,2020-08-03,2020-12-31,2021-09-02,266,1.09,-0.27343606776590346,False,12,True
300394,223,2019-09-06,2020-12-31,2023-06-19,915,3.75,-0.5300769593215015,True,228,True
300418,80,2018-10-11,2019-10-14,2023-04-28,1106,4.53,-0.5916683667224285,False,1294,True
300432,37,2020-06-04,2020-12-31,2021-09-15,315,1.29,-0.2992552471225457,False,92,True
300433,107,2018-10-17,2019-08-13,2021-01-18,550,2.25,-0.36736548374385813,False,946,True
300450,175,2017-03-10,2019-06-06,2021-07-09,1049,4.3,-0.48442237839545166,False,899,True
300476,132,2020-03-30,2020-12-31,2025-03-17,1202,4.93,-0.5844588232128924,,587,True
300496,139,2017-02-16,2019-08-09,2021-07-05,1067,4.37,-0.5329801663183172,False,728,True
300502,232,2019-12-17,2020-12-31,2024-04-26,1056,4.33,-0.6426475810160257,,234,True
300595,119,2019-03-11,2019-09-17,2021-01-20,456,1.87,-0.21109630751993413,False,433,True
300601,209,2018-02-14,2019-06-14,2020-05-18,543,2.23,-0.6122969710272168,False,678,True
300661,25,2019-08-12,2019-10-08,2021-07-22,462,1.89,-0.47302693427295806,False,326,True
300672,15,2020-12-11,2020-12-31,2021-11-22,228,0.93,-0.35868969449502486,False,127,True
300677,35,2020-04-13,2020-06-11,2021-01-06,180,0.74,-0.2910331107005827,False,176,True
300750,412,2018-06-11,2020-05-14,2020-07-07,503,2.06,-0.3670485555660111,True,603,True
300751,33,2020-06-01,2020-09-10,2021-08-05,289,1.18,-0.4540467369620974,False,145,True
300760,13,2018-10-16,2018-12-19,2020-07-23,431,1.77,-0.1860291680477295,False,519,True
300763,16,2020-10-09,2020-12-30,2022-08-18,454,1.86,-0.44679367090313626,False,22,True
300782,29,2019-08-12,2019-10-09,2021-06-09,442,1.81,-0.37126545583624204,False,337,True
300803,27,2020-11-18,2020-12-31,2025-08-18,1152,4.72,-0.5826968824339552,,27,True
600000,153,2005-06-17,2006-10-10,2007-04-11,391,1.6,-0.19961566178236845,True,3535,True
600008,1,2005-06-17,2005-06-17,2007-08-29,494,2.02,-0.30969581289714665,False,3074,True
600009,109,2014-05-27,2014-11-07,2019-05-16,1212,4.97,-0.3805748365453392,False,3817,True
600010,1,2005-06-17,2005-06-17,2007-09-17,521,2.14,-0.3414611955236102,False,3254,True
600015,1,2005-06-17,2005-06-17,2007-08-13,460,1.89,-0.23187064459930307,False,3391,True
600016,298,2005-01-04,2006-08-14,2007-01-23,467,1.91,-0.13627009646302257,True,3791,True
600019,19,2005-05-12,2005-06-07,2007-10-15,563,2.31,-0.2070410729253982,False,3721,True
600021,1042,2010-05-04,2014-11-06,2015-05-04,1160,4.75,-0.34084222140492826,False,2627,True
600022,1,2005-06-17,2005-06-17,2007-07-30,477,1.95,-0.2373314152130912,False,2681,True
600026,1,2005-06-17,2005-06-17,2007-07-31,476,1.95,-0.23253012048192778,False,3124,True
600027,1,2005-06-17,2005-06-17,2007-09-13,510,2.09,-0.4509337860780984,False,2996,True
600028,396,2005-01-04,2006-10-18,2007-09-05,615,2.52,-0.2494802494802495,False,3817,True
600029,317,2005-06-17,2014-10-28,2007-08-09,466,1.91,-0.27974276527331177,False,3113,True
600030,109,2005-06-17,2006-12-13,2006-12-12,331,1.36,-0.2805764625384879,True,3451,True
600031,768,2005-06-17,2019-01-23,2007-03-08,412,1.69,-0.3124262350362502,True,3282,True
600036,367,2005-01-04,2006-09-08,2007-05-09,522,2.14,-0.20710550530780802,False,3790,True
600037,628,2005-06-17,2014-04-21,2007-05-16,435,1.78,-0.28510053090552445,False,3213,True
600039,2,2018-06-19,2018-06-20,2023-04-18,1162,4.76,-0.31229085074264484,True,1445,True
600050,430,2005-01-04,2006-11-22,2007-10-11,642,2.63,-0.3141193595342068,False,3724,True
600053,2,2005-06-17,2015-11-12,2007-01-09,344,1.41,-0.6313759108444064,True,1171,True
600055,1,2005-06-17,2005-06-17,2007-05-18,439,1.8,-0.19675313216869605,True,567,True
600056,1,2005-06-17,2005-06-17,2007-09-03,500,2.05,-0.33310782029116237,True,2115,True
600058,1,2005-06-17,2005-06-17,2007-05-09,428,1.75,-0.31461342395921843,False,2957,True
600059,1,2005-06-17,2005-06-17,2007-01-11,355,1.45,-0.2747687400318979,True,1828,True
600060,57,2010-07-01,2012-01-06,2015-05-26,1183,4.85,-0.46275391860546855,False,2706,True
600062,1,2005-06-17,2005-06-17,2007-04-16,411,1.68,-0.2813576623708052,True,2770,True
600075,1,2005-06-17,2005-06-17,2007-01-18,337,1.38,-0.30697487063489615,True,101,True
600079,1,2005-06-17,2005-06-17,2007-04-05,401,1.64,-0.39571104328089535,True,2453,True
600081,1,2005-06-17,2005-06-17,2010-03-22,1120,4.59,-0.7701703632272581,False,95,True
600082,1,2005-06-17,2005-06-17,2007-05-08,419,1.72,-0.2420558754531884,False,22,True
600088,1,2005-06-17,2005-06-17,2007-06-21,455,1.86,-0.25784097881401813,False,634,True
600089,310,2005-06-17,2020-06-30,2007-01-05,342,1.4,-0.26207122431754903,True,3225,True
600096,1,2005-06-17,2005-06-17,2007-09-05,515,2.11,-0.23805799934832195,False,1854,True
600099,1,2005-06-17,2005-06-17,2007-03-27,409,1.68,-0.2805359903796598,True,1,True
600100,50,2005-06-17,2013-07-10,2007-06-14,452,1.85,-0.23634639343957453,True,3137,True
600104,28,2005-06-17,2008-11-07,2007-05-08,431,1.77,-0.2708063526685297,True,3340,True
600108,1,2005-06-17,2005-06-17,2007-03-01,390,1.6,-0.2768059271455032,True,2425,True
600109,294,2011-08-08,2013-11-15,2015-06-04,903,3.7,-0.41466563387554856,False,2464,True
600110,1,2005-06-17,2005-06-17,2007-05-21,413,1.69,-0.3264260126756683,False,1492,True
600111,923,2007-08-06,2020-11-12,2011-04-06,882,3.61,-0.8149966790018028,False,3059,True
600115,222,2005-06-17,2014-09-04,2007-09-05,432,1.77,-0.29807692307692313,False,2631,True
600117,1,2005-06-17,2005-06-17,2007-08-27,504,2.07,-0.39439003312689036,False,316,True
600118,811,2005-06-17,2014-06-26,2007-01-16,355,1.45,-0.32533119943095934,True,2503,True
600121,1,2005-06-17,2005-06-17,2007-08-28,500,2.05,-0.40618528503887785,False,449,True
600123,1,2005-06-17,2005-06-17,2007-07-25,481,1.97,-0.24517374517374513,True,2899,True
600127,1,2005-06-17,2005-06-17,2007-02-28,380,1.56,-0.29304487752547825,True,115,True
600129,47,2005-06-17,2020-12-24,2007-04-27,422,1.73,-0.3493198874296435,True,787,True
600132,821,2015-07-08,2019-05-09,2020-06-30,1211,4.96,-0.36911233536429644,True,2604,True
600138,1,2005-06-17,2005-06-17,2007-04-20,418,1.71,-0.26074783236994215,True,2180,True
600143,190,2005-06-17,2019-08-07,2006-12-11,336,1.38,-0.18087379047459473,True,2763,True
600149,1,2005-06-17,2005-06-17,2007-04-27,415,1.7,-0.33800298062593137,False,339,True
600150,1,2005-06-17,2005-06-17,2007-01-23,360,1.48,-0.22641565904465455,True,3088,True
600151,1,2005-06-17,2005-06-17,2006-05-09,188,0.77,-0.2684721813364733,True,2106,True
600153,72,2005-06-17,2012-12-06,2007-05-08,427,1.75,-0.2339803995476819,True,2746,True
600157,32,2014-01-20,2014-07-11,2015-06-04,264,1.08,-0.24420840755423046,False,1969,True
600160,88,2005-06-17,2020-12-24,2007-05-18,440,1.8,-0.25071633237822344,False,2472,True
600161,3,2005-06-17,2015-09-15,2006-12-20,333,1.36,-0.2998421883219359,True,2611,True
600162,1,2005-06-17,2005-06-17,2007-05-08,417,1.71,-0.3521842732327243,False,536,True
600166,1,2005-06-17,2005-06-17,2007-03-26,373,1.53,-0.3910885374581553,True,2856,True
600169,40,2005-06-17,2014-01-20,2007-04-30,428,1.75,-0.37634120171673824,True,2055,True
600176,24,2005-06-17,2014-09-22,2007-05-08,423,1.73,-0.21561470666785365,False,2156,True
600177,1,2005-06-17,2005-06-17,2007-04-18,394,1.61,-0.25684876713302873,True,3323,True
600180,1,2005-06-17,2005-06-17,2007-05-18,434,1.78,-0.3057285659361785,False,1155,True
600183,258,2005-06-17,2016-05-18,2007-04-06,391,1.6,-0.2138198317421307,True,2886,True
600186,1,2005-06-17,2005-06-17,2007-04-17,353,1.45,-0.2359274069517071,True,108,True
600188,16,2005-06-17,2019-01-31,2007-10-12,523,2.14,-0.29227788541378363,True,2632,True
600195,1,2005-06-17,2005-06-17,2007-01-22,361,1.48,-0.25990869474994815,True,1924,True
600198,1,2005-06-17,2005-06-17,2007-02-27,347,1.42,-0.44311377245508976,False,1843,True
600201,1,2005-06-17,2005-06-17,2007-05-08,418,1.71,-0.3988016565336153,False,1772,True
600202,1,2005-06-17,2005-06-17,2008-02-14,604,2.48,-0.42151402640264024,False,116,True
600203,1,2005-06-17,2005-06-17,2007-05-15,426,1.75,-0.2866242038216561,False,12,True
600211,22,2017-05-23,2020-05-28,2020-08-03,779,3.19,-0.4510777269758328,False,174,True
600212,1,2005-06-17,2005-06-17,2007-04-16,394,1.61,-0.3008646998982706,False,12,True
600215,1,2005-06-17,2005-06-17,2007-05-28,438,1.8,-0.29419986023759614,False,25,True
600216,1,2005-06-17,2005-06-17,2007-10-30,528,2.16,-0.4509157131567193,True,2875,True
600219,1,2005-06-17,2005-06-17,2007-04-03,408,1.67,-0.38003607937462414,False,2874,True
600226,1,2005-06-17,2005-06-17,2008-02-21,611,2.5,-0.37608946338062166,True,566,True
600228,1,2005-06-17,2005-06-17,2007-05-28,447,1.83,-0.28435324294613407,False,152,True
600249,1,2005-06-17,2005-06-17,2007-04-09,414,1.7,-0.2865546814090296,True,117,True
600251,1,2005-06-17,2005-06-17,2007-02-02,365,1.5,-0.2809139784946235,True,1296,True
600256,286,2008-05-05,2020-12-31,2013-03-01,1148,4.7,-0.6910471164142573,False,2890,True
600258,1,2005-06-17,2005-06-17,2007-03-26,399,1.64,-0.18105330994235802,False,831,True
